"KBA011464","논현두산위브","스위트캐슬","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107165','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","스위트케슬레지던스","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105430','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","신동아","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103455','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","알파임하우스Ⅱ","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113911','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","애플타운","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('18191','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","예원베스트빌","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('16236','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","우성","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25173','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","월드노블레스빌","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('16231','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","월드쉐르빌","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105458','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","은탑리더스카운티","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106262','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","이산","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103299','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","이움","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107144','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","제이빌","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22667','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","지고하임","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('24205','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","케럿스테이트","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103371','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","케이씨빌","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106953','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","테크노빌라트","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10831','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","토미빌(228-9)","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102051','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","프라임(196-4)","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25838','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","프라임(80-13)","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('24032','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","학동참진","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22907','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","한양빌라트","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11608','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","한양수자인어반게이트(도시형)","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105866','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","현대넥서스(261-7)","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('3043','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","현대넥서스(261-8)","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9360','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","현대인텔렉스","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9395','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","휴먼스페이스","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25646','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","힐스빌7차","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103607','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA011464","논현두산위브","힐타워","논현동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10788','KBA011464',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","노빌리티빌리지","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11063','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치대우아이빌멤버스4차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10393','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치대우아이빌명문가7차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9906','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치더블유타워(도시형)","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107810','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치삼성2차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9782','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치삼성3차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8994','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치상지리츠빌카일룸","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105210','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치우정에쉐르2","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19313','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치주성","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102955','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치풍림아이원1차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10297','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치풍림아이원2차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13826','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치풍림아이원3차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11620','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치풍림아이원4차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11621','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","대치하나빌","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107149','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","더힐하우스(도시형)","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('116437','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","도성","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('17690','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","동민맥스빌(A동)","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22149','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","동민맥스빌(B동)","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('101378','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","동양","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('14104','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","메트로","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102910','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","미소시티","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23612','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","삼환SOGOOD","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19488','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","선경1,2차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('154','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","선릉역대우아이빌5차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('12231','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","선릉역풍림아이원레몬","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('15236','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","세연파크뷰","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('15132','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","세영팔래스","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('3304','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","아름빌","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13148','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","아크로빌","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27002','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","우정에쉐르3","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('18946','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","월드빌","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102216','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","청암빌라트","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('3047','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","청원","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22676','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","한보미도맨션1,2차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","한보미도맨션3차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11167','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","한양팰리스","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23995','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","한티","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('24735','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","해암(프리죤빌라트)","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('16244','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","현대썬앤빌테헤란(도시형)","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113852','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA003026","선경(1차)","화인하이빌","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('24662','KBA003026',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","노빌리티빌리지","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11063','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치대우아이빌멤버스4차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10393','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치대우아이빌명문가7차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9906','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치더블유타워(도시형)","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107810','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치삼성2차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9782','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치삼성3차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8994','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치상지리츠빌카일룸","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105210','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치우정에쉐르2","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19313','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치주성","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102955','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치풍림아이원1차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10297','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치풍림아이원2차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13826','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치풍림아이원3차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11620','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치풍림아이원4차","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11621','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","대치하나빌","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107149','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","더힐하우스(도시형)","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('116437','KBA005804',1000000013,NOW(),1000000013,NOW());"
"KBA005804","한보미도맨션(1차)","도성","대치동","강남구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('17690','KBA005804',1000000013,NOW(),1000000013,NOW());"
