KB_REGN_NM,KB_REGN_NM,KB_REGN_NM,CMPX_IDF_ID,CMPX_IDF_NM,TOT_HSHL_CNT,NV세대수,SUM_HSHL_CNT,NV_CMPX_NM,NV_CMPX_ID,KB주택형,NV주택형,NV_URL,KB_URL,REG_USER_ID
부곡동,김해시,경상남도,KBA015002,"석봉마을대동피렌체(2,3단지)",492,266,266,석봉마을대동피렌체2단지,17361,"125.45㎡/101.83㎡^,155.77㎡/127.21㎡^","면적125㎡^,면적155㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=17361,"http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015002&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=120400&부동산소지역코드=120435&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=석봉마을대동피렌체(2,3단지)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=",1000000012
부곡동,김해시,경상남도,KBA001051,석봉마을(5단지),417,418,418,석봉대동3단지,6395,"124.04㎡/106.63㎡^,140.1㎡/122.39㎡^,144.61㎡/126.48㎡^,163.75㎡/145.51㎡^,182.83㎡/164.93㎡^","면적124㎡^,면적140㎡^,면적144㎡^,면적163㎡^,면적182㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=6395,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA001051&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=120400&부동산소지역코드=120435&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=석봉마을(5단지)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000012
남해읍,남해군,경상남도,KBA007221,신흥,108,74,64,신흥,7702,"75.23㎡/56.73㎡^,91.13㎡/65.79㎡^","면적66㎡^,면적75㎡^,면적91㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=7702,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007221&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=120500&부동산소지역코드=120503&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=신흥&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
가곡동,밀양시,경상남도,KBA002065,밀양가곡주공,356,803,356,가곡주공,15567,"56.04㎡/42.9㎡^,62.58㎡/49.44㎡^","면적56㎡^,면적62㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=15567,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA002065&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=120700&부동산소지역코드=120701&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=밀양가곡주공&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000011
삼문동,밀양시,경상남도,KBA008012,성조에이스,128,129,129,성조에이스,6882,"70.93㎡/60.44㎡^,79.43㎡/59.95㎡^,86.02㎡/75.39㎡^,94.6㎡/83.88㎡^","면적70㎡^,면적76㎡^,면적79㎡^,면적86㎡^,면적94㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=6882,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA008012&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=120700&부동산소지역코드=120712&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=성조에이스&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
삼문동,밀양시,경상남도,KBA007732,제일훼밀리타운(1단지),270,444,444,제일훼미리타운,6901,"102.47㎡/84.08㎡^,145.45㎡/125.36㎡^","면적77㎡^,면적79㎡^,면적101㎡^,면적105㎡^,면적144㎡^,면적163㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=6901,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007732&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=120700&부동산소지역코드=120712&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=제일훼밀리타운(1단지)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
삼문동,밀양시,경상남도,KBA009734,제일훼밀리(2단지),174,444,444,제일훼미리타운,6901,"76.03㎡/59.88㎡^,79.33㎡/63.66㎡^,105.78㎡/84.81㎡^,165.29㎡/131.4㎡^","면적77㎡^,면적79㎡^,면적101㎡^,면적105㎡^,면적144㎡^,면적163㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=6901,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009734&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=120700&부동산소지역코드=120712&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=제일훼밀리(2단지)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
사천읍,사천시,경상남도,KBA017985,신진,80,85,85,신진,100798,"72.36㎡/66.12㎡^,83.89㎡/71.41㎡^,91.47㎡/78.99㎡^,91.17㎡/84.93㎡^","면적72㎡^,면적83㎡^,면적91B㎡^,면적91A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=100798,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA017985&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=120800&부동산소지역코드=120817&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=신진&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
선구동,사천시,경상남도,KBA028826,비룡각산타운(101동),59,79,79,비룡각산타운,116745,"79.33㎡/58.59㎡^,115.7㎡/84.63㎡^","면적66㎡^,면적78㎡^,면적107㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=116745,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA028826&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=120800&부동산소지역코드=120821&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=비룡각산타운(101동)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000014
정동면,사천시,경상남도,KBA010868,한보빌라맨션,180,95,95,한보맨션,15602,"72.3㎡/65.69㎡^,78.6㎡/71.47㎡^","면적72㎡^,면적78B㎡^,면적79A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=15602,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA010868&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=120800&부동산소지역코드=120831&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=한보빌라맨션&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000013
물금읍,양산시,경상남도,KBA027450,양산대방노블랜드연리지(2차),630,1310,1310,양산대방노블랜드연리지,105335,"82.71㎡/59.98㎡^,82.71탑층㎡/59.98㎡^,112.43㎡/84.98㎡^,112.43탑층㎡/84.98㎡^","면적82A2㎡^,면적82A1㎡^,면적82B2㎡^,면적82B1㎡^,면적112A1㎡^,면적112A2㎡^,면적113B1㎡^,면적113B2㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=105335,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA027450&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121000&부동산소지역코드=121006&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=양산대방노블랜드연리지(2차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
물금읍,양산시,경상남도,KBA027451,양산대방노블랜드연리지(3차),680,1310,1310,양산대방노블랜드연리지,105335,"82.69㎡/59.98㎡^,82.69탑층㎡/59.98㎡^,112.53㎡/84.98㎡^,112.53탑층㎡/84.98㎡^","면적82A2㎡^,면적82A1㎡^,면적82B2㎡^,면적82B1㎡^,면적112A1㎡^,면적112A2㎡^,면적113B1㎡^,면적113B2㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=105335,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA027451&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121000&부동산소지역코드=121006&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=양산대방노블랜드연리지(3차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
물금읍,양산시,경상남도,KBA002181,현대,956,509,509,현대1차,6996,"71.54㎡/60.75㎡^,88.34㎡/75.02㎡^,99.9㎡/84.83㎡^","면적71㎡^,면적88㎡^,면적99㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=6996,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA002181&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121000&부동산소지역코드=121006&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=현대&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000004
북부동,양산시,경상남도,KBA005806,재흥,102,100,100,재흥,16708,56.75㎡/50.21㎡^,"면적53㎡^,면적54A㎡^,면적56D㎡^,면적56B㎡^,면적56C㎡^,면적57E㎡^,면적58㎡^,면적64A㎡^,면적64B㎡^,면적113㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=16708,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA005806&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121000&부동산소지역코드=121007&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=재흥&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
신기동,양산시,경상남도,KBA003326,해강,354,304,304,해강,7035,"63.97㎡/49.93㎡^,80.84㎡/65.27㎡^,81.76㎡/69.34㎡^,90.09㎡/73.69㎡^,93.05㎡/77.29㎡^,100.38㎡/84.13㎡^,118.31㎡/101.02㎡^,60.46㎡/49.06㎡^","면적60㎡^,면적63㎡^,면적80㎡^,면적81㎡^,면적89A㎡^,면적90B㎡^,면적90C㎡^,면적93㎡^,면적99A㎡^,면적100B㎡^,면적118㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=7035,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA003326&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121000&부동산소지역코드=121011&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=해강&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
중부동,양산시,경상남도,KBA016315,양산신도시주공(4단지),1248,1249,1249,양산신도시주공(뜰안채),25048,"52.94㎡/39.86㎡^,62.99㎡/49.6㎡^,74.19㎡/59.55㎡^","면적52㎡^,면적60㎡^,면적62D㎡^,면적62G㎡^,면적62H㎡^,면적62L㎡^,면적62E㎡^,면적62M㎡^,면적62C㎡^,면적62F㎡^,면적62I㎡^,면적62J㎡^,면적62N㎡^,면적62B㎡^,면적62K㎡^,면적62A㎡^,면적63O㎡^,면적63P㎡^,면적63Q㎡^,면적64㎡^,면적73B㎡^,면적73C㎡^,면적74A㎡^,면적74D㎡^,면적74E㎡^,면적74P㎡^,면적74Q㎡^,면적74A㎡^,면적75B㎡^,면적75R㎡^,면적75T㎡^,면적75C㎡^,면적75D㎡^,면적75E㎡^,면적75U㎡^,면적75K㎡^,면적75F㎡^,면적75G㎡^,면적76H㎡^,면적76I㎡^,면적76L㎡^,면적76J㎡^,면적76M㎡^,",http://land.naver.com/article/complexInfo.nhn?rletNo=25048,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA016315&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121000&부동산소지역코드=121016&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=양산신도시주공(4단지)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000013
중부동,양산시,경상남도,KBA001500,현대(1차),735,1185,1185,현대,7179,"69.42㎡/59.79㎡^,89.25㎡/77.22㎡^,95.86㎡/84.88㎡^,115.7㎡/99.63㎡^,155.37㎡/134.8㎡^","면적69A㎡^,면적69B㎡^,면적90㎡^,면적99A㎡^,면적99B㎡^,면적115A㎡^,면적116B㎡^,면적157㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=7179,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA001500&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121000&부동산소지역코드=121016&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=현대(1차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
중부동,양산시,경상남도,KBA010147,현대(2차),450,1185,1185,현대,7179,"69.42㎡/59.79㎡^,89.25㎡/77.22㎡^,95.86㎡/84.88㎡^","면적69A㎡^,면적69B㎡^,면적90㎡^,면적99A㎡^,면적99B㎡^,면적115A㎡^,면적116B㎡^,면적157㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=7179,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA010147&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121000&부동산소지역코드=121016&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=현대(2차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
하북면,양산시,경상남도,KBA020161,협진태양,198,197,197,협진태양,26498,"71.55㎡/48.17㎡^,84.25㎡/59.56㎡^","면적71㎡^,면적84㎡^,면적84㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=26498,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA020161&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121000&부동산소지역코드=121017&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=협진태양&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
삼호동,양산시,경상남도,KBA022629,대동이미지타운(1단지),996,1904,1904,대동이미지타운,18352,"72.72A㎡/59.35㎡^,72.72B㎡/59.35㎡^","면적71A㎡^,면적71B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=18352,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA022629&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121000&부동산소지역코드=121020&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=대동이미지타운(1단지)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
삼호동,양산시,경상남도,KBA022630,대동이미지타운2단지,908,1904,1904,대동이미지타운,18352,"72.72A㎡/59.35㎡^,72.72B㎡/59.35㎡^","면적71A㎡^,면적71B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=18352,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA022630&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121000&부동산소지역코드=121020&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=대동이미지타운2단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
가좌동,진주시,경상남도,KBA001630,진주가좌2주공,1530,2157,1530,진주가좌주공,7184,"51.81㎡/38.64㎡^,57.18㎡/41.3㎡^,60.34㎡/41.3㎡^,69.12㎡/49.94㎡^,72.95㎡/49.94㎡^","면적51㎡^,면적57㎡^,면적60B㎡^,면적60A㎡^,면적69A㎡^,면적72B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=7184,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA001630&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121200&부동산소지역코드=121201&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=진주가좌2주공&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000012
문산읍,진주시,경상남도,KBA027384,한양빌라(동국한양빌라),86,59,59,문산한양하이빌,103998,"66.72㎡/43.7㎡^,98.55㎡/73.26㎡^,105.79㎡/84.6㎡^","면적83㎡^,면적98㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=103998,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA027384&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121200&부동산소지역코드=121217&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=한양빌라(동국한양빌라)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000013
상평동,진주시,경상남도,KBA005151,대림,158,157,157,대림,7269,"78.67㎡/68.36㎡^,80.29㎡/69.98㎡^,82.93㎡/72.6㎡^,96.17㎡/84.46㎡^,140.8㎡/129.09㎡^","면적78A㎡^,면적80B㎡^,면적82㎡^,면적96㎡^,면적140㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=7269,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA005151&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121200&부동산소지역코드=121229&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=대림&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
이현동,진주시,경상남도,KBA007321,진주덕산,273,231,231,진주덕산,7379,"87㎡/59.74㎡^,106.85㎡/84.96㎡^,96.69㎡/75.75㎡^","면적87㎡^,면적96㎡^,면적106㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=7379,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007321&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121200&부동산소지역코드=121238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=진주덕산&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
이현동,진주시,경상남도,KBA004534,신익무지개,204,168,168,신익무지개,7381,"51.76㎡/40.56㎡^,60.87㎡/54.24㎡^,73.57㎡/59.87㎡^","면적51㎡^,면적60㎡^,면적73㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=7381,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA004534&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121200&부동산소지역코드=121238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=신익무지개&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
주약동,진주시,경상남도,KBA005072,현대(진주주약2차),586,835,835,현대,7397,"76.03㎡/59.92㎡^,109.09㎡/84.98㎡^,132.23㎡/103.94㎡^,171.9㎡/134.84㎡^","면적76㎡^,면적108A㎡^,면적108B㎡^,면적131A㎡^,면적133B㎡^,면적163㎡^,면적172㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=7397,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA005072&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121200&부동산소지역코드=121244&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=현대(진주주약2차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
주약동,진주시,경상남도,KBA009015,현대(진주주약1차),249,835,835,현대,7397,"109.09㎡/84.96㎡^,128.92㎡/102.68㎡^,161.98㎡/127.69㎡^","면적76㎡^,면적108A㎡^,면적108B㎡^,면적131A㎡^,면적133B㎡^,면적163㎡^,면적172㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=7397,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009015&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121200&부동산소지역코드=121244&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=현대(진주주약1차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
도천면,창녕군,경상남도,KBA024382,삼호,240,254,254,삼호,118219,"69.64㎡/58.75㎡^,100.54㎡/84.79㎡^","면적68B㎡^,면적69A㎡^,면적69C㎡^,면적100㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=118219,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA024382&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121400&부동산소지역코드=121407&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=삼호&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
가음동,창원시,경상남도,KBA014843,대동,70,40,40,대동(24-2),100868,68.43㎡/57.35㎡^,면적68㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=100868,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA014843&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121500&부동산소지역코드=121501&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=대동&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000012
남산동,창원시,경상남도,KBA006184,한양,166,332,334,한양,15723,"85.95㎡/63.72㎡^,115.7㎡/84.78㎡^,59.5㎡/43.56㎡^","면적59㎡^,면적68㎡^,면적81㎡^,면적87㎡^,면적116㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=15723,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA006184&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121500&부동산소지역코드=121506&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=한양&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
남산동,창원시,경상남도,KBA000488,대우,588,636,636,대우1차,7616,"52.51㎡/37.74㎡^,66.17㎡/48.84㎡^,82.65㎡/67.75㎡^,99.17㎡/80.88㎡^","면적51㎡^,면적52㎡^,면적66㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=7616,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA000488&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121500&부동산소지역코드=121506&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=대우&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000004
내동,창원시,경상남도,KBA014883,한국화약(주)사원,60,71,51,한화,101100,71.02㎡/57.76㎡^,면적71㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=101100,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA014883&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121500&부동산소지역코드=121509&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=한국화약(주)사원&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000012
내동,창원시,경상남도,KBA000795,목련,250,238,250,목련,15727,"52.89㎡/41.22㎡^,76.03㎡/59.67㎡^,82.65㎡/64.03㎡^,102.48㎡/81.72㎡^,105.79㎡/84.26㎡^","면적52㎡^,면적76㎡^,면적82㎡^,면적102㎡^,면적105㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=15727,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA000795&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121500&부동산소지역코드=121509&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=목련&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
내동,창원시,경상남도,KBA003033,내동(주공1단지),200,220,220,주공1단지,15736,34.18㎡/49.49㎡^,면적34㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=15736,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA003033&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121500&부동산소지역코드=121509&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=내동(주공1단지)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000013
대원동,창원시,경상남도,KBA007030,현대(정공사원),630,420,420,현대,15748,"50.35㎡/50.35㎡^,56.2㎡/54.18㎡^,72.72㎡/56.46㎡^,82.64㎡/75.71㎡^,102.89㎡/102㎡^,57.08㎡/47㎡^","면적50㎡^,면적56㎡^,면적72㎡^,면적82㎡^,면적102㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=15748,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007030&주택형일련번호=&부동산대지역코드=120000&부동산중지역코드=121500&부동산소지역코드=121513&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=현대(정공사원)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000014
