KBA006052,원다빌(2차),행복빌(도시형),,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('115159','KBA006052',1000000013,NOW(),1000000013,NOW());"
KBA006052,원다빌(2차),샤인빌,,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13895','KBA006052',1000000013,NOW(),1000000013,NOW());"
KBA006052,원다빌(2차),동아2차,,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('3073','KBA006052',1000000013,NOW(),1000000013,NOW());"
KBA006629,삼성(1단지),성내삼성,,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('993','KBA006629',1000000013,NOW(),1000000013,NOW());"
KBA007189,한솔브리즈,한솔브리즈(199-4),,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103086','KBA007189',1000000013,NOW(),1000000013,NOW());"
KBA007189,한솔브리즈,한솔브리즈(594),,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10655','KBA007189',1000000013,NOW(),1000000013,NOW());"
KBA010828,삼성(2단지),성내삼성,,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('993','KBA010828',1000000013,NOW(),1000000013,NOW());"
KBA017320,씨제이나인파크,현대파크빌,,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103218','KBA017320',1000000013,NOW(),1000000013,NOW());"
KBA017320,씨제이나인파크,대우파크빌(도시형),,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113116','KBA017320',1000000013,NOW(),1000000013,NOW());"
KBA017320,씨제이나인파크,현대제이드,,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13501','KBA017320',1000000013,NOW(),1000000013,NOW());"
KBA017320,씨제이나인파크,CJ나인파크,Y,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22624','KBA017320',1000000013,NOW(),1000000013,NOW());"
KBA017320,씨제이나인파크,영진파크빌,,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23255','KBA017320',1000000013,NOW(),1000000013,NOW());"
KBA017320,씨제이나인파크,신호파크뷰,,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('3111','KBA017320',1000000013,NOW(),1000000013,NOW());"
KBA017320,씨제이나인파크,삼성파크타워,,성내동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('3113','KBA017320',1000000013,NOW(),1000000013,NOW());"
KBA011116,"정산(1,2,3차)",정산(101동),,암사동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8669','KBA011116',1000000013,NOW(),1000000013,NOW());"
KBA011116,"정산(1,2,3차)","정산(102,103동)",,암사동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8670','KBA011116',1000000013,NOW(),1000000013,NOW());"
KBA011509,두산위브센티움(천호),두산위브센티움,Y,천호동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('14366','KBA011509',1000000013,NOW(),1000000013,NOW());"
KBA018416,강변그대가리버뷰,강변그대가,Y,천호동,강동구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22537','KBA018416',1000000013,NOW(),1000000013,NOW());"
KBA002039,번동1단지주공,번동주공1단지,Y,번동,강북구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1337','KBA002039',1000000013,NOW(),1000000013,NOW());"
KBA020821,"수유역두산위브1,2단지",수유역두산위브1,,번동,강북구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27729','KBA020821',1000000013,NOW(),1000000013,NOW());"
KBA020821,"수유역두산위브1,2단지",수유역두산위브2,,번동,강북구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27730','KBA020821',1000000013,NOW(),1000000013,NOW());"
KBA002035,등촌2단지주공,등촌주공10단지,,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10','KBA002035',1000000013,NOW(),1000000013,NOW());"
KBA002035,등촌2단지주공,등촌주공2단지,Y,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11','KBA002035',1000000013,NOW(),1000000013,NOW());"
KBA002035,등촌2단지주공,등촌주공5단지,,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13','KBA002035',1000000013,NOW(),1000000013,NOW());"
KBA002929,등촌10단지주공,등촌주공10단지,Y,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10','KBA002929',1000000013,NOW(),1000000013,NOW());"
KBA002929,등촌10단지주공,등촌주공2단지,,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11','KBA002929',1000000013,NOW(),1000000013,NOW());"
KBA002929,등촌10단지주공,등촌주공5단지,,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13','KBA002929',1000000013,NOW(),1000000013,NOW());"
KBA003206,대림(e-편한세상),e-편한대림,Y,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('3329','KBA003206',1000000013,NOW(),1000000013,NOW());"
KBA005417,등촌동2차현대,등촌현대2차,Y,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('3141','KBA005417',1000000013,NOW(),1000000013,NOW());"
KBA008516,등촌5단지주공,등촌주공10단지,,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10','KBA008516',1000000013,NOW(),1000000013,NOW());"
KBA008516,등촌5단지주공,등촌주공2단지,,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11','KBA008516',1000000013,NOW(),1000000013,NOW());"
KBA008516,등촌5단지주공,등촌주공5단지,Y,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13','KBA008516',1000000013,NOW(),1000000013,NOW());"
KBA011148,등촌동아이파크(2단지),등촌아이파크,,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13859','KBA011148',1000000013,NOW(),1000000013,NOW());"
KBA011531,등촌동아이파크(1차),등촌아이파크,,등촌동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13859','KBA011531',1000000013,NOW(),1000000013,NOW());"
KBA011542,방화동동부센트레빌(2차),통일2차,,방화동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19601','KBA011542',1000000013,NOW(),1000000013,NOW());"
KBA011542,방화동동부센트레빌(2차),방화동부센트레빌2차,Y,방화동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8959','KBA011542',1000000013,NOW(),1000000013,NOW());"
KBA011546,방화동한진로즈힐,신라힐,,방화동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11990','KBA011546',1000000013,NOW(),1000000013,NOW());"
KBA011546,방화동한진로즈힐,방화한진로즈힐(한진해모로),Y,방화동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9716','KBA011546',1000000013,NOW(),1000000013,NOW());"
KBA011548,월드메르디앙,월드메르디앙(879번지),,방화동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10053','KBA011548',1000000013,NOW(),1000000013,NOW());"
KBA011548,월드메르디앙,월드메르디앙(878번지),,방화동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102228','KBA011548',1000000013,NOW(),1000000013,NOW());"
KBA017778,이너스내안에(2차),이너스내안에동진,,염창동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100450','KBA017778',1000000013,NOW(),1000000013,NOW());"
KBA017778,이너스내안에(2차),이너스내안에(201동),,염창동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27428','KBA017778',1000000013,NOW(),1000000013,NOW());"
KBA004584,우장산아이파크이편한세상,한양아이클래스(도시형),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106009','KBA004584',1000000013,NOW(),1000000013,NOW());"
KBA004584,우장산아이파크이편한세상,오케이,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13997','KBA004584',1000000013,NOW(),1000000013,NOW());"
KBA004584,우장산아이파크이편한세상,강서아이파크,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('15301','KBA004584',1000000013,NOW(),1000000013,NOW());"
KBA004584,우장산아이파크이편한세상,우장산아이파크e편한세상,Y,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22555','KBA004584',1000000013,NOW(),1000000013,NOW());"
KBA004584,우장산아이파크이편한세상,까치산,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23664','KBA004584',1000000013,NOW(),1000000013,NOW());"
KBA006385,화곡동복지,무궁화,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10258','KBA006385',1000000013,NOW(),1000000013,NOW());"
KBA011528,화곡1차보람쉬움(보람),성광1차,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100545','KBA011528',1000000013,NOW(),1000000013,NOW());"
KBA011528,화곡1차보람쉬움(보람),무궁화,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10258','KBA011528',1000000013,NOW(),1000000013,NOW());"
KBA011528,화곡1차보람쉬움(보람),화곡보람2차,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11117','KBA011528',1000000013,NOW(),1000000013,NOW());"
KBA011528,화곡1차보람쉬움(보람),화곡보람쉬움1차,Y,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11671','KBA011528',1000000013,NOW(),1000000013,NOW());"
KBA011528,화곡1차보람쉬움(보람),화곡보람쉬움6차(더하임),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19505','KBA011528',1000000013,NOW(),1000000013,NOW());"
KBA011529,우장산롯데(3차),계명(350-34),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100385','KBA011529',1000000013,NOW(),1000000013,NOW());"
KBA011529,우장산롯데(3차),계명(343-65),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100386','KBA011529',1000000013,NOW(),1000000013,NOW());"
KBA011529,우장산롯데(3차),우성(343-75),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104379','KBA011529',1000000013,NOW(),1000000013,NOW());"
KBA011529,우장산롯데(3차),우성(343-39),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104380','KBA011529',1000000013,NOW(),1000000013,NOW());"
KBA011529,우장산롯데(3차),우장산롯데,Y,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10857','KBA011529',1000000013,NOW(),1000000013,NOW());"
KBA011529,우장산롯데(3차),태경(347-13),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113597','KBA011529',1000000013,NOW(),1000000013,NOW());"
KBA011529,우장산롯데(3차),청우(391-2),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114555','KBA011529',1000000013,NOW(),1000000013,NOW());"
KBA011529,우장산롯데(3차),태영(379-56),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('117654','KBA011529',1000000013,NOW(),1000000013,NOW());"
KBA011529,우장산롯데(3차),까치산,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23664','KBA011529',1000000013,NOW(),1000000013,NOW());"
KBA011529,우장산롯데(3차),태경(381-7),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('24888','KBA011529',1000000013,NOW(),1000000013,NOW());"
KBA011529,우장산롯데(3차),우성(353-20),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9095','KBA011529',1000000013,NOW(),1000000013,NOW());"
KBA011530,화곡보람(보람쉬움),무궁화,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10258','KBA011530',1000000013,NOW(),1000000013,NOW());"
KBA011530,화곡보람(보람쉬움),화곡보람2차,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11117','KBA011530',1000000013,NOW(),1000000013,NOW());"
KBA011530,화곡보람(보람쉬움),화곡보람쉬움1차,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11671','KBA011530',1000000013,NOW(),1000000013,NOW());"
KBA011530,화곡보람(보람쉬움),화곡보람쉬움6차(더하임),,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19505','KBA011530',1000000013,NOW(),1000000013,NOW());"
KBA016762,강서 I-PARK,임탑A,,화곡동,강서구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('112640','KBA016762',1000000013,NOW(),1000000013,NOW());"
KBA028087,프라비다M(도),프라비다1(도시형),,봉천동,관악구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103369','KBA028087',1000000013,NOW(),1000000013,NOW());"
KBA028087,프라비다M(도),프라비다2(도시형),,봉천동,관악구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104829','KBA028087',1000000013,NOW(),1000000013,NOW());"
KBA028087,프라비다M(도),대영(도시형),,봉천동,관악구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108999','KBA028087',1000000013,NOW(),1000000013,NOW());"
KBA028087,프라비다M(도),프라비다M(도시형),,봉천동,관악구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109047','KBA028087',1000000013,NOW(),1000000013,NOW());"
KBA028087,프라비다M(도),행복(도시형),,봉천동,관악구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('117505','KBA028087',1000000013,NOW(),1000000013,NOW());"
KBA028087,프라비다M(도),라온(도시형),,봉천동,관악구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118891','KBA028087',1000000013,NOW(),1000000013,NOW());"
KBA004034,신림하이츠빌라.,신림하이츠,Y,신림동,관악구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('15715','KBA004034',1000000013,NOW(),1000000013,NOW());"
KBA014453,관악산휴먼시아,관악산휴먼시아1단지,,신림동,관악구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100344','KBA014453',1000000013,NOW(),1000000013,NOW());"
KBA014453,관악산휴먼시아,웰피아,,신림동,관악구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22850','KBA014453',1000000013,NOW(),1000000013,NOW());"
KBA014453,관악산휴먼시아,관악산휴먼시아2단지,,신림동,관악구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8895','KBA014453',1000000013,NOW(),1000000013,NOW());"
KBA001461,극동광장(1차),극동1차,Y,광장동,광진구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('66','KBA001461',1000000013,NOW(),1000000013,NOW());"
KBA009863,현대(광장8단지),한강현대,,광장동,광진구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114575','KBA009863',1000000013,NOW(),1000000013,NOW());"
KBA009863,현대(광장8단지),현대8단지,Y,광장동,광진구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('76','KBA009863',1000000013,NOW(),1000000013,NOW());"
KBA009863,현대(광장8단지),광장현대홈타운12차,,광장동,광진구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9943','KBA009863',1000000013,NOW(),1000000013,NOW());"
KBA011573,광장12차현대홈타운,한강현대,,광장동,광진구,서울특별시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114575','KBA011573',1000000013,NOW(),1000000013,NOW());"
