법정동코드,법정동명,상위지역코드 ,서열 ,생성일 ,폐지일 ,최종작업일 ,최하지역명, 법정동코드(주민),법정동코드(지적)
4215037029,강원도 강릉시 연곡면 퇴곡리,,09,,,,퇴곡리,4215037029,4215037029
4217000000,강원도 동해시,,04,,,,동해시,4217000000,4217000000
4217010100,강원도 동해시 천곡동,,01,,,,천곡동,4217010100,4217010100
4217010200,강원도 동해시 평릉동,,02,,,,평릉동,4217010200,4217010200
4217010300,강원도 동해시 송정동,,03,,,,송정동,4217010300,4217010300
4217010400,강원도 동해시 용정동,,04,,,,용정동,4217010400,4217010400
4217010500,강원도 동해시 지흥동,,05,,,,지흥동,4217010500,4217010500
4217010600,강원도 동해시 효가동,,06,,,,효가동,4217010600,4217010600
4217010700,강원도 동해시 동회동,,07,,,,동회동,4217010700,4217010700
4217010800,강원도 동해시 나안동,,08,,,,나안동,4217010800,4217010800
4217010900,강원도 동해시 쇄운동,,09,,,,쇄운동,4217010900,4217010900
4217011000,강원도 동해시 부곡동,,10,,,,부곡동,4217011000,4217011000
4217011100,강원도 동해시 발한동,,11,,,,발한동,4217011100,4217011100
4217011200,강원도 동해시 북평동,,12,,,,북평동,4217011200,4217011200
4217011300,강원도 동해시 구미동,,13,,,,구미동,4217011300,4217011300
4217011400,강원도 동해시 추암동,,14,,,,추암동,4217011400,4217011400
