법정동코드,법정동명,상위지역코드 ,서열 ,생성일 ,폐지일 ,최종작업일 ,최하지역명, 법정동코드(주민),법정동코드(지적)
4311231025,충청북도 청주시 서원구 남이면 산막리,,06,20140701,,,산막리,4311231025,4311231025
4311231026,충청북도 청주시 서원구 남이면 비룡리,,07,20140701,,,비룡리,4311231026,4311231026
4311231027,충청북도 청주시 서원구 남이면 구미리,,08,20140701,,,구미리,4311231027,4311231027
4311231028,충청북도 청주시 서원구 남이면 사동리,,09,20140701,,,사동리,4311231028,4311231028
4311231029,충청북도 청주시 서원구 남이면 갈원리,,10,20140701,,,갈원리,4311231029,4311231029
4311231030,충청북도 청주시 서원구 남이면 팔봉리,,11,20140701,,,팔봉리,4311231030,4311231030
4311231031,충청북도 청주시 서원구 남이면 상발리,,12,20140701,,,상발리,4311231031,4311231031
4311231032,충청북도 청주시 서원구 남이면 구암리,,13,20140701,,,구암리,4311231032,4311231032
4311231033,충청북도 청주시 서원구 남이면 석실리,,14,20140701,,,석실리,4311231033,4311231033
4311231034,충청북도 청주시 서원구 남이면 석판리,,15,20140701,,,석판리,4311231034,4311231034
4311231035,충청북도 청주시 서원구 남이면 대련리,,16,20140701,,,대련리,4311231035,4311231035
4311231036,충청북도 청주시 서원구 남이면 가좌리,,17,20140701,,,가좌리,4311231036,4311231036
4311231037,충청북도 청주시 서원구 남이면 양촌리,,18,20140701,,,양촌리,4311231037,4311231037
4311231038,충청북도 청주시 서원구 남이면 가마리,,19,20140701,,,가마리,4311231038,4311231038
4311231039,충청북도 청주시 서원구 남이면 수대리,,20,20140701,,,수대리,4311231039,4311231039
4311231040,충청북도 청주시 서원구 남이면 부용외천리,,21,20140701,,,부용외천리,4311231040,4311231040
4311232000,충청북도 청주시 서원구 현도면,,01,20140701,,,현도면,4311232000,4311232000
4311232021,충청북도 청주시 서원구 현도면 상삼리,,02,20140701,,,상삼리,4311232021,4311232021
4311232022,충청북도 청주시 서원구 현도면 중삼리,,03,20140701,,,중삼리,4311232022,4311232022
